municipios,url_municipio,zona_raw,zona_clean,url_zona,indice_vuelta_municipio,cantidad_publicaciones_zona,cantidad_vueltas_zona_sub,titulo,precio,datos,location,url_publicacion,indice_vuelta_zona,indice_vuelta_zona_sub
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Exclusiva Suite Presidencial En Alquiler En Santa Eduvigis Mls #26-14192,US$2.000,"1 habitación
1 baño
54 m² cubiertos","Capital District, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1008181048-exclusiva-suite-presidencial-en-alquiler-en-santa-eduvigis-mls-26-14192-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=12&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,"Alquilo Hermoso Apartamento, Ubicado En Santa Eduvigis!! Contáctame: Edith Chacón",US$2.000,"1 habitación
1 baño
54 m² cubiertos","Santa Eduvigis, Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1002751610-alquilo-hermoso-apartamento-ubicado-en-santa-eduvigis-contactame-edith-chacon-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=13&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Exclusivo Apartamento De Buen Gusto En Alquiler De 52m2 En Santa Eduvigis Juan C. Garcia V. 26-15920 Totalmente Amoblado,US$1.200,"1 habitación
1 baño
52 m² cubiertos","Santa Eduvigis, Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-997161564-exclusivo-apartamento-de-buen-gusto-en-alquiler-de-52m2-en-santa-eduvigis-juan-c-garcia-v-26-15920-totalmente-amoblado-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=14&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Se Alquila Apartamento En Santa Eduvigis Mls# 26-15057,US$1.300,"1 habitación
1 baño
54 m² cubiertos","Santa Eduvigis, Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-980327392-se-alquila-apartamento-en-santa-eduvigis-mls-26-15057-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=15&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Apartamento En Alquiler En Santa Eduvigis - Asesora Yesenia Romero - Mls 26-14192,US$2.000,"1 habitación
1 baño
54 m² cubiertos","Santa Eduvigis, Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-965158342-apartamento-en-alquiler-en-santa-eduvigis-asesora-yesenia-romero-mls-26-14192-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=16&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Lb26-14192 Apartamento En Alquiler Santa Eduvigis,US$2.000,"1 habitación
1 baño
54 m² cubiertos","Santa Eduvigis, Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-986553654-lb26-14192-apartamento-en-alquiler-santa-eduvigis-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=17&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Apartamento En Alquiler Santa Eduvigis 25-19003 Ac,US$1.200,"1 habitación
1 baño
52 m² cubiertos","Santa Eduvigis, Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-965995828-apartamento-en-alquiler-santa-eduvigis-25-19003-ac-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=18&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Apartamento En Alquiler Santa Eduvigis Ag Mls #26-6429,US$1.380,"3 habitaciones
4 baños
165 m² cubiertos","Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-956537042-apartamento-en-alquiler-santa-eduvigis-ag-mls-26-6429-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=19&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Apartamento En Alquiler En Santa Eduvigis #07 26-14677,US$1.800,"1 habitación
1 baño
57 m² cubiertos","Santa Eduvigis, Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-987349372-apartamento-en-alquiler-en-santa-eduvigis-07-26-14677-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=20&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Alquilo Apartamento Amoblado 232m2 Santa Eduvigis 7839,US$2.000,"4 habitaciones
4 baños
232 m² cubiertos","Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1008563546-alquilo-apartamento-amoblado-232m2-santa-eduvigis-7839-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=21&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Apartamento Para Alquilar | Remodelado |en Sta. Eduviges Jrz 26-15057,US$1.400,"1 habitación
1 baño
54 m² cubiertos","Capital District, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-968524744-apartamento-para-alquilar-remodelado-en-sta-eduviges-jrz-26-15057-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=22&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Mp Apartamento En Alquiler En Santa Eduvigis Yf 26-15920,US$1.200,"1 habitación
1 baño
52 m² cubiertos","Santa Eduvigis, Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-970937482-mp-apartamento-en-alquiler-en-santa-eduvigis-yf-26-15920-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=23&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Alquilo Apartamento 57m2 Santa Eduvigis 4771,US$1.250,"1 habitación
1 baño
57 m² cubiertos","Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-956122200-alquilo-apartamento-57m2-santa-eduvigis-4771-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=24&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Alquilo Apartamento Para Ejecutivo 57m2 Santa Eduvigis 4745,US$1.250,"1 habitación
1 baño
57 m² cubiertos","Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-956070054-alquilo-apartamento-para-ejecutivo-57m2-santa-eduvigis-4745-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=25&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,"Bello Y Amplio Apartamento En Una De Las Mejores Zonas De Caracas, #26-17605 Carmen Medina",US$1.550,"3 habitaciones
3 baños
157 m² cubiertos","Santa Eduvigis, Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-998814240-bello-y-amplio-apartamento-en-una-de-las-mejores-zonas-de-caracas-26-17605-carmen-medina-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=26&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,"Y.t. Apartamento En Alquiler, Santa Eduvigis Mls #26-14677",US$1.800,"1 habitación
1 baño
57 m² cubiertos","Santa Eduvigis, Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-966975802-yt-apartamento-en-alquiler-santa-eduvigis-mls-26-14677-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=27&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,"Acogedor Apartamento De 56 Mts, En Alquiler En Santa Eduvigis, 25-10867.",US$1.200,"1 habitación
1 baño
57 m² cubiertos","Santa Eduvigis, Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-980652302-acogedor-apartamento-de-56-mts-en-alquiler-en-santa-eduvigis-25-10867-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=28&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Se Alquila Apartamento 70m2 Santa Eduvigis 0966,US$1.000,"1 habitación
2 baños
70 m² cubiertos","Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-966715286-se-alquila-apartamento-70m2-santa-eduvigis-0966-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=29&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Apartamento En Alquiler Santa Eduvigis Mls #26-17615,US$1.550,"3 habitaciones
3 baños
157 m² cubiertos","Santa Eduvigis, Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1008582446-apartamento-en-alquiler-santa-eduvigis-mls-26-17615-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=30&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,"Apartamento En Alquiler En Santa Eduvigis, Distrito Metropolitano Ft 26-15920",US$1.200,"1 habitación
1 baño
52 m² cubiertos","Santa Eduvigis, Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-971344806-apartamento-en-alquiler-en-santa-eduvigis-distrito-metropolitano-ft-26-15920-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=31&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Alquilo Apartamento 69m2 Santa Eduvigis 0807,US$1.300,"2 habitaciones
1 baño
69 m² cubiertos","Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-775034339-alquilo-apartamento-69m2-santa-eduvigis-0807-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=32&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Alquilo Apartamento Amoblado 101m2 Santa Eduvigis 1627,US$950,"3 habitaciones
2 baños
101 m² cubiertos","Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1007122010-alquilo-apartamento-amoblado-101m2-santa-eduvigis-1627-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=33&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Se Alquila Apartamento 56m2 Santa Eduvigis 7482,US$1.300,"1 habitación
1 baño
56 m² cubiertos","Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-995484736-se-alquila-apartamento-56m2-santa-eduvigis-7482-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=34&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Alquilo Apartamento 98m2 Santa Eduvigis 3625,US$850,"2 habitaciones
2 baños
98 m² cubiertos","Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-988062156-alquilo-apartamento-98m2-santa-eduvigis-3625-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=35&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Ag. Apartamento En Alquiler Santa Eduvigis Mls #26-6429,US$1.380,"3 habitaciones
4 baños
165 m² cubiertos","Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-960234372-ag-apartamento-en-alquiler-santa-eduvigis-mls-26-6429-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=36&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,"Apartamento En Alquiler En Santa Eduvigis, Mls 26-15057",US$1.300,"1 habitación
1 baño
54 m² cubiertos","Santa Eduvigis, Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1006437058-apartamento-en-alquiler-en-santa-eduvigis-mls-26-15057-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=37&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Apartamento En Alquiler Santa Eduvigis 26-10681 Ac,US$1.200,"2 habitaciones
2 baños
142 m² cubiertos","Santa Eduvigis, Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-966235390-apartamento-en-alquiler-santa-eduvigis-26-10681-ac-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Apartamentos En Alquiler En Santa Eduvigis. Precio En Fotos Rc,US$1.300,"3 habitaciones
2 baños
150 m² cubiertos","Santa Eduvigis, Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1008019742-apartamentos-en-alquiler-en-santa-eduvigis-precio-en-fotos-rc-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=39&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Santa Eduvigis,santa-eduvigis,santa-eduvigis,19,232,5,Apartamento En Alquiler. Santa Eduvigis # 26-10681,US$1.200,"2 habitaciones
2 baños
142 m² cubiertos","Santa Eduvigis, Caracas, Santa Eduvigis, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-960175964-apartamento-en-alquiler-santa-eduvigis-26-10681-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=40&type=item&tracking_id=03d86717-cd3b-49a7-8acd-7153caded47e&price_drop=not_apply,185,5
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Sebucán,sebucan,sebucan,19,210,5,Cómodo Apartamento Equipado En Alquiler Sebucan Nb 6-5003,US$700,"1 habitación
1 baño
75 m² cubiertos","Sebucan, Caracas, Sebucán, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-968044802-comodo-apartamento-equipado-en-alquiler-sebucan-nb-6-5003-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=1&type=item&tracking_id=b7718153-09db-4a7b-8b61-c90a0ed5c871&price_drop=not_apply,186,1
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Sebucán,sebucan,sebucan,19,210,5,Cv Apartamento En Alquiler En Sebucan Yf 25-24928,US$2.000,"4 habitaciones
5 baños
300 m² cubiertos","Sebucan, Caracas, Sebucán, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-965678178-cv-apartamento-en-alquiler-en-sebucan-yf-25-24928-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=2&type=item&tracking_id=b7718153-09db-4a7b-8b61-c90a0ed5c871&price_drop=not_apply,186,1
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Sebucán,sebucan,sebucan,19,210,5,Espectacular Apartamento Totalmente Remodelado En Alquiler En Sebucan 26-18477 Ma,US$1.250,"3 habitaciones
2 baños
113 m² cubiertos","Sucre, Sebucán, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1008182448-espectacular-apartamento-totalmente-remodelado-en-alquiler-en-sebucan-26-18477-ma-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=3&type=item&tracking_id=b7718153-09db-4a7b-8b61-c90a0ed5c871&price_drop=not_apply,186,1
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Sebucán,sebucan,sebucan,19,210,5,Cv Apartamento En Alquiler En Sebucan Yf 26-11911,US$1.850,"2 habitaciones
2 baños
76 m² cubiertos","Sebucan, Caracas, Sebucán, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-965586302-cv-apartamento-en-alquiler-en-sebucan-yf-26-11911-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=4&type=item&tracking_id=b7718153-09db-4a7b-8b61-c90a0ed5c871&price_drop=not_apply,186,1
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Sebucán,sebucan,sebucan,19,210,5,Cv Apartamento En Alquiler En Sebucan Yf 26-14267,US$2.000,"1 habitación
2 baños
76 m² cubiertos","Sebucan, Caracas, Sebucán, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-965600404-cv-apartamento-en-alquiler-en-sebucan-yf-26-14267-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=5&type=item&tracking_id=b7718153-09db-4a7b-8b61-c90a0ed5c871&price_drop=not_apply,186,1
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Sebucán,sebucan,sebucan,19,210,5,"Apartamento En Alquiler En Sebucan, #26-16316, Josmary Sanjuan",US$900,"2 habitaciones
2 baños
85 m² cubiertos","Sebucan, Caracas, Sebucán, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-989088502-apartamento-en-alquiler-en-sebucan-26-16316-josmary-sanjuan-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=6&type=item&tracking_id=b7718153-09db-4a7b-8b61-c90a0ed5c871&price_drop=not_apply,186,1
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Sebucán,sebucan,sebucan,19,210,5,K.f Acogedor Apartamento En Alquiler Sebucan #26-14267,US$2.000,"1 habitación
2 baños
76 m² cubiertos","Sebucan, Caracas, Sebucán, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1007489996-kf-acogedor-apartamento-en-alquiler-sebucan-26-14267-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=7&type=item&tracking_id=b7718153-09db-4a7b-8b61-c90a0ed5c871&price_drop=not_apply,186,1
Caracas - Sucre (norte),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---sucre-norte/_FiltersAvailableSidebar?filter=neighborhood,Sebucán,sebucan,sebucan,19,210,5,Cv Apartamento En Alquiler En Sebucan Yf 26-14224,US$1.800,"2 habitaciones
2 baños
71 m² cubiertos","Sebucan, Caracas, Sebucán, Caracas - Sucre (norte), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-965677172-cv-apartamento-en-alquiler-en-sebucan-yf-26-14224-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=8&type=item&tracking_id=b7718153-09db-4a7b-8b61-c90a0ed5c871&price_drop=not_apply,186,1
